case_id,case_number,is_911_call,problem,primary_offense,date,latitude,longitude,city_id,precinct_id,neighborhood_id,police_force_id,year,month,day,hour
236,08-116459,No,Suspicious Vehicle ,HANDGN,20080424,44.999709,-93.295637,0,2,12,235,2008,04,24,21
237,08-117900,Yes,Domestic Abuse-In Progress ,DASLT5,20080426,44.956482,-93.226986,0,4,7,236,2008,04,26,2
238,08-000895,Yes,Person with a Weapon ,ASLT5,20080101,44.954638,-93.279645,0,5,45,237,2008,01,01,17
239,08-009944,Yes,Person with a Gun ,ROBPAG,20080110,44.93502,-93.233389,0,4,53,238,2008,01,10,16
240,08-025965,No,Suspicious Vehicle ,NOINS,20080127,44.948355,-93.282185,0,5,16,239,2008,01,27,10
241,08-031888,Yes,Burglary Biz - In Progress ,BURGB,20080202,44.975836,-93.271289,0,1,1,240,2008,02,02,6
242,08-032801,No,Narcotics ,NARC,20080203,44.962973,-93.287968,0,5,39,241,2008,02,03,0
243,08-038886,No,Fight ,DISCON,20080209,44.979626,-93.272499,0,1,1,242,2008,02,09,2
244,08-043534,No,Disturbance ,ASLT5,20080214,44.979186999999996,-93.27310899999999,0,1,1,243,2008,02,14,21
245,08-053867,No,Suspicious Person ,OBSTRU,20080225,44.991328,-93.305715,0,2,31,244,2008,02,25,16
246,08-058566,Yes,Customer Trouble ,OBSTRU,20080301,44.905087,-93.28893199999999,0,5,54,245,2008,03,01,2
247,08-070162,No,Traffic Law Enforcement ,FLEEFT,20080312,44.934156,-93.265644,0,4,34,246,2008,03,12,18
248,08-071256,No,Suspicious Person ,OBSTRU,20080313,45.029365000000006,-93.288728,0,2,21,247,2008,03,13,19
249,08-087094,Yes,Stabbing ,DASLT2,20080329,45.008632,-93.291785,0,2,9,248,2008,03,29,1
250,08-012196,Yes,Person with a Weapon ,THEFT,20080112,44.948369,-93.249324,0,4,27,249,2008,01,12,18
251,08-013439,Yes,Emotionally Disturb Person ,FENTRY,20080113,44.906432,-93.204183,0,4,55,250,2008,01,13,23
252,08-034409,Yes,Property Damage Accident ,ASLT2,20080204,45.006028,-93.311817,0,2,31,251,2008,02,04,21
253,08-045861,No,Fight ,FORCE,20080217,44.981648,-93.273116,0,1,1,252,2008,02,17,2
254,08-052065,Yes,Domestic ,OBSTRU,20080223,44.903566,-93.21844399999999,0,4,32,253,2008,02,23,19
255,08-052540,No,Fight ,OBSTRU,20080224,44.981654999999996,-93.271963,0,1,1,254,2008,02,24,2
256,08-071030,No,Assist an Officer ,ASLT4,20080313,44.951081,-93.234724,0,4,46,255,2008,03,13,15
257,08-073651,Yes,Fight ,FORCE,20080315,44.980808,-93.27314100000001,0,1,1,256,2008,03,15,22
258,08-079265,No,Attempt Pick-Up ,AOA,20080321,44.897636999999996,-93.222966,0,4,32,257,2008,03,21,11
259,08-081075,No,Disturbance ,DISCON,20080323,44.981654999999996,-93.271963,0,1,1,258,2008,03,23,1
260,08-082119,No,Suspicious Person ,NARC,20080324,44.963327,-93.277813,0,5,39,259,2008,03,24,12
261,08-092226,No,Suspicious Person ,IPROST,20080403,44.971703999999995,-93.284807,0,1,18,260,2008,04,03,0
262,08-010212,No,Motor Vehicle Chase ,FLEE,20080110,45.007207,-93.252466,0,3,22,261,2008,01,10,21
263,08-016088,Yes,Person with a Gun ,OBSTRU,20080116,44.979777,-93.306312,0,2,29,262,2008,01,16,20
264,08-035524,Yes,Domestic Abuse-In Progress ,DASLT5,20080205,44.927785,-93.227035,0,4,53,263,2008,02,05,23
265,08-038586,Yes,Fight ,PRIORI,20080208,44.947480999999996,-93.28429799999999,0,5,16,264,2008,02,08,22
266,08-051786,Yes,Traffic Law Enforcement ,OBSTRU,20080223,45.006903,-93.304417,0,2,12,265,2008,02,23,13
267,08-061675,Yes,Disturbance ,POSDPA,20080304,44.987056,-93.25524200000001,0,3,43,266,2008,03,04,10
268,08-068045,Yes,Sound of Shots Fired ,DISWEA,20080310,45.02315,-93.304505,0,2,17,267,2008,03,10,18
269,08-074827,No,On Site ,DISCON,20080317,44.979626,-93.272499,0,1,1,268,2008,03,17,2
270,08-090230,Yes,Suspicious Person ,DISCON,20080401,44.977367,-93.27179699999999,0,1,1,269,2008,04,01,11
271,08-110062,No,Suspicious Person ,DISCON,20080419,44.980808,-93.27314100000001,0,1,1,270,2008,04,19,2
272,08-115718,Yes,Unknown Trouble ,OBSTRU,20080424,44.998284999999996,-93.295638,0,2,2,271,2008,04,24,2
273,08-159971,No,Traffic Law Enforcement ,NARC,20080531,45.013165,-93.25914499999999,0,3,37,272,2008,05,31,23
274,08-004406,No,Suspicious Person ,WT,20080104,44.999677,-93.2802,0,2,9,273,2008,01,04,23
275,08-010291,No,Motor Vehicle Chase ,FLEE,20080110,44.943185,-93.265782,0,4,8,274,2008,01,10,22
276,08-016365,No,Suspicious Vehicle ,WT,20080117,44.953746,-93.250552,0,4,13,275,2008,01,17,1
277,08-017957,Yes,Domestic Abuse-In Progress ,OBSTRU,20080118,45.032532,-93.247231,0,3,26,276,2008,01,18,20
278,08-019237,Yes,Unwanted Person ,OBSTRU,20080120,44.974295,-93.26611199999999,0,1,1,277,2008,01,20,3
279,08-031838,No,Suspicious Vehicle ,DWI,20080202,44.981648,-93.273116,0,1,1,278,2008,02,02,3
280,08-041742,Yes,Audible Residential Alarm ,BURGD,20080212,45.002031,-93.284933,0,2,9,279,2008,02,12,14
281,08-044824,No,Suspicious Person ,LOITER,20080216,44.976774,-93.27736,0,1,1,280,2008,02,16,1
282,08-069643,No,Traffic Law Enforcement ,WEAP,20080312,45.004446,-93.26889200000001,0,3,30,281,2008,03,12,6
283,08-073137,No,Suspicious Vehicle ,FLEE,20080315,44.944978000000006,-93.269628,0,4,8,282,2008,03,15,12
284,08-081098,No,Fight ,DISCON,20080323,44.982469,-93.27195400000001,0,1,1,283,2008,03,23,2
285,08-081163,No,Suspicious Vehicle ,FLEE,20080323,45.00257,-93.31076800000001,0,2,31,284,2008,03,23,4
286,08-018973,No,Suspicious Vehicle ,RECVEH,20080119,45.010118,-93.286438,0,2,9,285,2008,01,19,22
287,08-030142,No,Unwanted Person ,DISCON,20080131,45.004244,-93.283383,0,2,9,286,2008,01,31,17
288,08-040692,No,Traffic Law Enforcement ,NARC,20080211,0.0,0.0,0,6,15,287,2008,02,11,10
289,08-052389,No,Traffic Law Enforcement ,OBSTRU,20080224,44.989810999999996,-93.25244599999999,0,3,36,288,2008,02,24,0
290,08-058566,Yes,Customer Trouble ,OBSTRU,20080301,44.905087,-93.28893199999999,0,5,54,289,2008,03,01,2
291,08-067930,No,Suspicious Vehicle ,NARC,20080310,45.012351,-93.31335200000001,0,2,12,290,2008,03,10,16
292,08-082388,Yes,Burglary Dwlng In Progress ,BURGD,20080324,44.989734000000006,-93.317197,0,2,31,291,2008,03,24,18
293,08-082590,Yes,Drunk/Intoxicated Person ,LOITER,20080324,44.965747,-93.27403100000001,0,5,39,292,2008,03,24,21
294,08-099010,No,Officer Needs Help ,FLEE,20080409,44.988613,-93.317204,0,2,31,293,2008,04,09,0
295,08-109577,No,Assault in Progress ,OBSTRU,20080418,45.002031,-93.284933,0,2,9,294,2008,04,18,19
296,08-126208,Yes,Person with a Gun ,PFARM,20080503,44.978407000000004,-93.278819,0,1,1,295,2008,05,03,14
297,08-131348,Yes,Fight ,WEAP,20080508,44.982827,-93.274773,0,1,51,296,2008,05,08,1
298,08-002346,Yes,Theft ,BURGTL,20080103,44.98883,-93.29104,0,2,48,297,2008,01,03,3
299,08-007154,No,Suspicious Person ,LOITER,20080107,44.979240000000004,-93.27893900000001,0,1,1,298,2008,01,07,22
300,08-023520,Yes,Domestic with Weapons ,DASLT2,20080124,44.954644,-93.295689,0,5,33,299,2008,01,24,23
301,08-028467,No,Suspicious Vehicle ,FLEE,20080129,44.996367,-93.279935,0,2,2,300,2008,01,29,21
302,08-038937,No,Chase on Foot ,OBSTRU,20080209,45.021359000000004,-93.307014,0,2,17,301,2008,02,09,3
303,08-052065,Yes,Domestic ,OBSTRU,20080223,44.903566,-93.21844399999999,0,4,32,302,2008,02,23,19
304,08-059325,No,Suspicious Vehicle ,FLEE,20080301,45.014115000000004,-93.30318100000001,0,2,17,303,2008,03,01,21
305,08-061432,No,Suspicious Vehicle ,FLEEFT,20080304,45.012669,-93.263123,0,3,37,304,2008,03,04,0
306,08-065531,No,Disturbance ,OBSTRU,20080308,44.994219,-93.252426,0,3,52,305,2008,03,08,0
307,08-077301,No,Suspicious Vehicle ,MJINMV,20080319,44.991504,-93.307598,0,2,31,306,2008,03,19,16
308,08-081163,No,Suspicious Vehicle ,FLEE,20080323,45.00257,-93.31076800000001,0,2,31,307,2008,03,23,4
309,08-090793,Yes,Disturbance ,WT,20080401,44.952844,-93.282979,0,5,45,308,2008,04,01,22
310,08-007351,Yes,Unknown Trouble ,DASLT5,20080108,44.995809,-93.281566,0,2,2,309,2008,01,08,2
311,08-019283,Yes,Domestic Abuse-In Progress ,OBSTRU,20080120,45.005359000000006,-93.283381,0,2,9,310,2008,01,20,5
312,08-030673,Yes,Domestic Abuse-In Progress ,911INT,20080201,45.011083,-93.25731999999999,0,3,37,311,2008,02,01,3
313,08-043740,Yes,Fight ,LIQLIC,20080215,44.986175,-93.270133,0,1,51,312,2008,02,15,1
314,08-052461,No,Suspicious Person ,DISCON,20080224,44.980065,-93.271883,0,1,1,313,2008,02,24,1
315,08-063806,Yes,Unwanted Person ,FORCE,20080306,44.948347,-93.278808,0,5,16,314,2008,03,06,13
316,08-106807,No,Attempt Pick-Up ,WT,20080416,45.011628,-93.26035999999999,0,3,37,315,2008,04,16,11
317,08-111248,No,Disturbance ,TRSPAS,20080420,44.957217,-93.24485200000001,0,4,13,316,2008,04,20,4
318,08-117025,Yes,Burglary Dwlng In Progress ,BURGD,20080425,45.001191999999996,-93.30089699999999,0,2,12,317,2008,04,25,13
319,08-002346,Yes,Theft ,BURGTL,20080103,44.98883,-93.29104,0,2,48,318,2008,01,03,3
320,08-012725,Yes,Unknown Trouble ,CBYMIN,20080113,44.965874,-93.288877,0,5,56,319,2008,01,13,2
321,08-019237,Yes,Unwanted Person ,OBSTRU,20080120,44.974295,-93.26611199999999,0,1,1,320,2008,01,20,3
322,08-019747,No,Traffic Law Enforcement ,NARC,20080120,44.990594,-93.301959,0,2,2,321,2008,01,20,22
323,08-023876,No,Attempt Pick-Up ,OBSTRU,20080125,44.980447,-93.309598,0,2,29,322,2008,01,25,11
324,08-030673,Yes,Domestic Abuse-In Progress ,911INT,20080201,45.011083,-93.25731999999999,0,3,37,323,2008,02,01,3
325,08-045780,Yes,Fight ,OBSTRU,20080217,45.005992,-93.30252,0,2,12,324,2008,02,17,0
326,08-050138,Yes,Domestic Abuse-In Progress ,DASLT5,20080221,45.015051,-93.31270400000001,0,2,38,325,2008,02,21,22
327,08-051384,Yes,Domestic Abuse-In Progress ,DASLT5,20080223,44.998781,-93.310132,0,2,31,326,2008,02,23,0
328,08-054243,No,Suspicious Vehicle ,FLEEFT,20080225,44.996891,-93.254345,0,3,52,327,2008,02,25,22
329,08-058211,No,Suspicious Person ,NARC,20080229,44.978407000000004,-93.278819,0,1,1,328,2008,02,29,21
330,08-062127,No,Traffic Law Enforcement ,OBSTRU,20080304,45.012534,-93.280631,0,2,9,329,2008,03,04,19
331,08-001245,Yes,Fight ,DISCON,20080102,45.015878,-93.29811099999999,0,2,17,330,2008,01,02,2
332,08-023876,No,Attempt Pick-Up ,OBSTRU,20080125,44.980447,-93.309598,0,2,29,331,2008,01,25,11
333,08-025804,No,Assault in Progress ,ASLT4,20080127,44.981654999999996,-93.271963,0,1,1,332,2008,01,27,2
334,08-031879,Yes,Domestic Abuse-In Progress ,OBSTRU,20080202,45.009901,-93.244693,0,3,41,333,2008,02,02,5
335,08-054013,No,Traffic Law Enforcement ,OBSTRU,20080225,45.014033000000005,-93.294332,0,2,17,334,2008,02,25,19
336,08-070162,No,Traffic Law Enforcement ,FLEEFT,20080312,44.934156,-93.265644,0,4,34,335,2008,03,12,18
337,08-073803,No,Miscellaneous ,DISCON,20080316,45.008036,-93.271699,0,3,28,336,2008,03,16,0
338,08-082322,Yes,Customer Trouble ,DISCON,20080324,44.958344,-93.294674,0,5,42,337,2008,03,24,17
339,08-094658,No,On Site ,OBSTRU,20080405,44.982469,-93.27195400000001,0,1,1,338,2008,04,05,0
340,08-098472,Yes,Retrieve Prop/Dom Situation,OBSTRU,20080408,44.924252,-93.21724,0,4,57,339,2008,04,08,15
341,08-103214,Yes,Robbery Dwell in Progress ,BURGD,20080413,45.011441999999995,-93.313983,0,2,12,340,2008,04,13,1
342,08-117400,No,Suspicious Person ,THEFT,20080425,44.999685,-93.287989,0,2,9,341,2008,04,25,19
343,08-000420,Yes,Fight ,PRIORI,20080101,44.938631,-93.246076,0,4,10,342,2008,01,01,4
344,08-003786,Yes,Suspicious Vehicle ,FLEE,20080104,44.898115000000004,-93.22510600000001,0,4,20,343,2008,01,04,13
345,08-010291,No,Motor Vehicle Chase ,FLEE,20080110,44.943185,-93.265782,0,4,8,344,2008,01,10,22
346,08-031888,Yes,Burglary Biz - In Progress ,BURGB,20080202,44.975836,-93.271289,0,1,1,345,2008,02,02,6
347,08-032796,No,Suspicious Person ,OBSTRU,20080203,44.982137,-93.269013,0,1,1,346,2008,02,03,0
348,08-033931,Yes,Check the Welfare ,CIC,20080204,44.999711,-93.313333,0,2,31,347,2008,02,04,11
349,08-041209,No,Traffic Law Enforcement ,OBSTRU,20080211,44.937458,-93.274069,0,4,8,348,2008,02,11,22
350,08-049455,No,Suspicious Vehicle ,FLEE,20080221,45.011433000000004,-93.307598,0,2,12,349,2008,02,21,9
351,08-056458,No,Fight ,DISCON,20080228,44.982827,-93.274773,0,1,51,350,2008,02,28,2
352,08-065549,No,Code 3 ,ASLT5,20080308,44.977582,-93.275347,0,1,1,351,2008,03,08,0
353,08-070162,No,Traffic Law Enforcement ,FLEEFT,20080312,44.934156,-93.265644,0,4,34,352,2008,03,12,18
354,08-082181,No,Suspicious Person ,NARC,20080324,44.966722999999995,-93.262552,0,1,44,353,2008,03,24,14
355,08-006798,No,On Site ,PI,20080107,44.96672,-93.26510400000001,0,1,44,354,2008,01,07,14
356,08-012774,No,Suspicious Vehicle ,FLEE,20080113,44.961813,-93.251092,0,4,5,355,2008,01,13,3
357,08-016285,Yes,Assault in Progress ,POVIOL,20080116,44.959123999999996,-93.288659,0,5,33,356,2008,01,16,23
358,08-038937,No,Chase on Foot ,OBSTRU,20080209,45.021359000000004,-93.307014,0,2,17,357,2008,02,09,3
359,08-050899,No,Traffic Law Enforcement ,NARC,20080222,44.932344,-93.260605,0,4,35,358,2008,02,22,18
360,08-052540,No,Fight ,OBSTRU,20080224,44.981654999999996,-93.271963,0,1,1,359,2008,02,24,2
361,08-061985,Yes,Unwanted Person ,FORCE,20080304,44.951081,-93.234724,0,4,46,360,2008,03,04,16
362,08-071685,No,Suspicious Person ,FLEEFT,20080314,44.997372999999996,-93.287074,0,2,2,361,2008,03,14,1
363,08-078422,Yes,Suspicious Person ,PROBAT,20080320,44.944978000000006,-93.269628,0,4,8,362,2008,03,20,16
364,08-080593,Yes,Down Outside-One ,WT,20080322,45.010545,-93.263114,0,3,28,363,2008,03,22,18
365,08-081163,No,Suspicious Vehicle ,FLEE,20080323,45.00257,-93.31076800000001,0,2,31,364,2008,03,23,4
366,08-087630,No,Chase on Foot ,LOITER,20080329,44.998944,-93.297169,0,2,2,365,2008,03,29,16
367,08-002346,Yes,Theft ,BURGTL,20080103,44.98883,-93.29104,0,2,48,366,2008,01,03,3
368,08-012774,No,Suspicious Vehicle ,FLEE,20080113,44.961813,-93.251092,0,4,5,367,2008,01,13,3
369,08-019283,Yes,Domestic Abuse-In Progress ,OBSTRU,20080120,45.005359000000006,-93.283381,0,2,9,368,2008,01,20,5
370,08-035953,No,Attempt Pick-Up ,HANDGN,20080206,44.996087,-93.31461999999999,0,2,31,369,2008,02,06,12
371,08-041572,No,Disturbance ,DISCON,20080212,44.981232,-93.268587,0,1,1,370,2008,02,12,10
372,08-058211,No,Suspicious Person ,NARC,20080229,44.978407000000004,-93.278819,0,1,1,371,2008,02,29,21
373,08-063373,No,Suspicious Person ,NARC,20080305,44.999677,-93.2802,0,2,9,372,2008,03,05,23
374,08-074808,No,Miscellaneous ,DISCON,20080317,44.980833000000004,-93.27195999999999,0,1,1,373,2008,03,17,1
375,08-081163,No,Suspicious Vehicle ,FLEE,20080323,45.00257,-93.31076800000001,0,2,31,374,2008,03,23,4
376,08-096591,No,Suspicious Vehicle ,POSDPA,20080406,45.012351,-93.31335200000001,0,2,12,375,2008,04,06,21
377,08-111305,Yes,Theft ,OBSTRU,20080420,44.967890999999995,-93.277816,0,1,18,376,2008,04,20,8
378,08-145415,Yes,Unwanted Person ,BURGD,20080520,44.946659000000004,-93.27219699999999,0,4,8,377,2008,05,20,2
379,08-003643,No,Suspicious Vehicle ,AOA,20080104,44.925909000000004,-93.29690500000001,0,5,47,378,2008,01,04,10
380,08-010212,No,Motor Vehicle Chase ,FLEE,20080110,45.007207,-93.252466,0,3,22,379,2008,01,10,21
381,08-012466,Yes,Person with a Weapon ,OBSTRU,20080112,45.011326000000004,-93.294958,0,2,12,380,2008,01,12,22
382,08-017739,No,Suspicious Person ,WT,20080118,44.976224,-93.269109,0,1,1,381,2008,01,18,15
383,08-017957,Yes,Domestic Abuse-In Progress ,OBSTRU,20080118,45.032532,-93.247231,0,3,26,382,2008,01,18,20
384,08-019283,Yes,Domestic Abuse-In Progress ,OBSTRU,20080120,45.005359000000006,-93.283381,0,2,9,383,2008,01,20,5
385,08-038586,Yes,Fight ,PRIORI,20080208,44.947480999999996,-93.28429799999999,0,5,16,384,2008,02,08,22
386,08-044601,No,Suspicious Person ,ASLT5,20080215,44.978407000000004,-93.278819,0,1,1,385,2008,02,15,22
387,08-052433,No,Suspicious Person ,DISCON,20080224,44.979626,-93.272499,0,1,1,386,2008,02,24,0
388,08-071707,No,Suspicious Person ,NARC,20080314,44.962693,-93.278609,0,5,45,387,2008,03,14,1
389,08-079927,No,Suspicious Person ,OBSTRU,20080321,44.999677,-93.2802,0,2,9,388,2008,03,21,23
390,08-081098,No,Fight ,DISCON,20080323,44.982469,-93.27195400000001,0,1,1,389,2008,03,23,2
391,08-010212,No,Motor Vehicle Chase ,FLEE,20080110,45.007207,-93.252466,0,3,22,390,2008,01,10,21
392,08-026636,No,Traffic Law Enforcement ,DWIREF,20080128,45.014978,-93.257329,0,3,37,391,2008,01,28,2
393,08-038762,No,Recover Vehicle ,RECVEH,20080209,45.016752000000004,-93.296221,0,2,17,392,2008,02,09,0
394,08-045692,No,On Site ,FORCE,20080216,44.981654999999996,-93.271963,0,1,1,393,2008,02,16,23
395,08-055487,No,Disturbance ,DISCON,20080227,44.978407000000004,-93.278819,0,1,1,394,2008,02,27,8
396,08-059702,No,Disturbance ,OBSTRU,20080302,44.983466,-93.308302,0,2,29,395,2008,03,02,3
397,08-079927,No,Suspicious Person ,OBSTRU,20080321,44.999677,-93.2802,0,2,9,396,2008,03,21,23
398,08-082388,Yes,Burglary Dwlng In Progress ,BURGD,20080324,44.989734000000006,-93.317197,0,2,31,397,2008,03,24,18
399,08-094796,Yes,Fight ,CSCR,20080405,44.988139000000004,-93.250114,0,3,36,398,2008,04,05,2
400,08-107190,No,Traffic Law Enforcement ,NARC,20080416,44.999148,-93.291816,0,2,2,399,2008,04,16,17
401,08-115928,No,High Risk Warrant Entry ,FENTRY,20080424,44.98879,-93.303221,0,2,2,400,2008,04,24,9
402,08-127130,No,Assist EMS Personnel ,FORCE,20080504,45.013094,-93.284138,0,2,58,401,2008,05,04,4
403,08-002346,Yes,Theft ,BURGTL,20080103,44.98883,-93.29104,0,2,48,402,2008,01,03,3
404,08-005909,Yes,Disturbance ,FORCE,20080106,44.97468,-93.27319200000001,0,1,1,403,2008,01,06,14
405,08-019283,Yes,Domestic Abuse-In Progress ,OBSTRU,20080120,45.005359000000006,-93.283381,0,2,9,404,2008,01,20,5
406,08-025734,Yes,Neighbor Trouble ,OBSTRU,20080127,45.013028999999996,-93.290726,0,2,9,405,2008,01,27,1
407,08-035485,No,Suspicious Vehicle ,OBSTRU,20080205,44.999677,-93.2802,0,2,9,406,2008,02,05,22
408,08-045814,No,Traffic Law Enforcement ,FLEE,20080217,44.999886,-93.298885,0,2,12,407,2008,02,17,1
409,08-053384,No,Fight ,ASLT4,20080225,44.979626,-93.272499,0,1,1,408,2008,02,25,2
410,08-059569,No,Fight ,OBSTRU,20080302,44.942269,-93.270222,0,4,8,409,2008,03,02,1
411,08-061833,Yes,Unknown Wireless/Cell Phone,CIC,20080304,44.976608,-93.271559,0,1,1,410,2008,03,04,13
412,08-073803,No,Miscellaneous ,DISCON,20080316,45.008036,-93.271699,0,3,28,411,2008,03,16,0
413,08-081051,No,Fight ,OBSTRU,20080323,44.980009,-93.236171,0,3,36,412,2008,03,23,1
414,08-089192,No,Fight ,OBSTRU,20080331,44.981648,-93.273116,0,1,1,413,2008,03,31,2
415,08-003786,Yes,Suspicious Vehicle ,FLEE,20080104,44.898115000000004,-93.22510600000001,0,4,20,414,2008,01,04,13
416,08-014491,No,Check the Welfare ,CIC,20080115,45.022277,-93.31020799999999,0,2,38,415,2008,01,15,3
417,08-029473,Yes,Unknown Trouble ,DASLT5,20080130,45.020074,-93.230707,0,3,26,416,2008,01,30,22
418,08-031711,Yes,Poss Personal Injury Acc ,DWI,20080202,44.988867,-93.253396,0,3,43,417,2008,02,02,1
419,08-051094,No,Suspicious Person ,RECVEH,20080222,45.005356,-93.284931,0,2,9,418,2008,02,22,21
420,08-054024,Yes,Unknown Trouble ,DASTR,20080225,44.993608,-93.299432,0,2,2,419,2008,02,25,19
421,08-071685,No,Suspicious Person ,FLEEFT,20080314,44.997372999999996,-93.287074,0,2,2,420,2008,03,14,1
422,08-078168,Yes,Suspicious Vehicle ,RECVEH,20080320,45.002689000000004,-93.30551,0,2,12,421,2008,03,20,11
423,08-081163,No,Suspicious Vehicle ,FLEE,20080323,45.00257,-93.31076800000001,0,2,31,422,2008,03,23,4
424,08-100299,No,Suspicious Vehicle ,FLEE,20080410,45.0126,-93.289814,0,2,9,423,2008,04,10,3
425,08-115690,No,Chase on Foot ,OBSTRU,20080424,44.999677,-93.2802,0,2,9,424,2008,04,24,1
426,08-126867,No,Suspicious Person ,DISCON,20080504,44.980833000000004,-93.27195999999999,0,1,1,425,2008,05,04,0
427,08-002346,Yes,Theft ,BURGTL,20080103,44.98883,-93.29104,0,2,48,426,2008,01,03,3
428,08-005035,No,Traffic Law Enforcement ,FLEE,20080105,44.999153,-93.293351,0,2,2,427,2008,01,05,17
429,08-018909,No,Suspected Hazard ,ASLT5,20080119,44.978407000000004,-93.278819,0,1,1,428,2008,01,19,22
430,08-031888,Yes,Burglary Biz - In Progress ,BURGB,20080202,44.975836,-93.271289,0,1,1,429,2008,02,02,6
431,08-032626,No,Motor Vehicle Chase ,FLEE,20080202,44.984396000000004,-93.304503,0,2,2,430,2008,02,02,22
432,08-062127,No,Traffic Law Enforcement ,OBSTRU,20080304,45.012534,-93.280631,0,2,9,431,2008,03,04,19
433,08-066703,No,Assault Report Only ,ASLT5,20080309,44.980833000000004,-93.27195999999999,0,1,1,432,2008,03,09,3
434,08-074815,No,Fight ,FORCE,20080317,44.980833000000004,-93.27195999999999,0,1,1,433,2008,03,17,2
435,08-078410,Yes,Person with a Gun ,BURGD,20080320,44.947487,-93.26266600000001,0,4,8,434,2008,03,20,16
436,08-080177,Yes,Damage Property-In Progress,OBSTRU,20080322,45.028618,-93.228153,0,3,26,435,2008,03,22,4
437,08-081153,Yes,Domestic Abuse-In Progress ,DASLT5,20080323,44.980717999999996,-93.30898499999999,0,2,29,436,2008,03,23,3
438,08-096378,No,Officer Needs Help ,ASLT4,20080406,45.015797,-93.28649300000001,0,2,58,437,2008,04,06,15
439,08-000144,No,Suspicious Person ,OBSTRU,20080101,44.959744,-93.24701999999999,0,4,13,438,2008,01,01,1
440,08-001059,No,Traffic Law Enforcement ,FLEE,20080101,45.010125,-93.288002,0,2,9,439,2008,01,01,21
441,08-005035,No,Traffic Law Enforcement ,FLEE,20080105,44.999153,-93.293351,0,2,2,440,2008,01,05,17
442,08-016285,Yes,Assault in Progress ,POVIOL,20080116,44.959123999999996,-93.288659,0,5,33,441,2008,01,16,23
443,08-025734,Yes,Neighbor Trouble ,OBSTRU,20080127,45.013028999999996,-93.290726,0,2,9,442,2008,01,27,1
444,08-025965,No,Suspicious Vehicle ,NOINS,20080127,44.948355,-93.282185,0,5,16,443,2008,01,27,10
445,08-029473,Yes,Unknown Trouble ,DASLT5,20080130,45.020074,-93.230707,0,3,26,444,2008,01,30,22
446,08-033931,Yes,Check the Welfare ,CIC,20080204,44.999711,-93.313333,0,2,31,445,2008,02,04,11
447,08-052540,No,Fight ,OBSTRU,20080224,44.981654999999996,-93.271963,0,1,1,446,2008,02,24,2
448,08-063441,Yes,Domestic Abuse-In Progress ,DASLT5,20080306,45.005399,-93.298045,0,2,12,447,2008,03,06,1
449,08-070407,No,Suspicious Person ,DISCON,20080312,44.945813,-93.272829,0,4,8,448,2008,03,12,22
450,08-103121,No,Burglary Dwlng In Progress ,BURGD,20080413,45.043941,-93.31114000000001,0,2,19,449,2008,04,13,0
