subject_id,race,sex,age,has_injury,role,role_number,resistance
573,Black,Male,30,No,A,1,Verbal Non-Compliance
574,Black,Male,21,No,A,1,Assaulted Officer
575,Black,Male,30,No,A,1,Assaulted Officer
576,White,Male,30,Yes,A,2,Commission of Crime
577,Black,Male,26,No,A,1,Commission of Crime
578,Other / Mixed Race,Male,19,Yes,A,1,Fled on Foot
579,Black,Female,43,Yes,S,1,Fled on Foot
580,Asian,Male,14,No,A,3,Fled on Foot
581,Black,Male,18,Yes,A,1,Fled in Vehicle
582,Black,Male,48,No,A,1,Commission of Crime
583,Black,Male,37,No,A,1,Verbal Non-Compliance
584,Black,Male,25,No,OT,1,Verbal Non-Compliance
585,Black,Male,28,No,A,1,Tensed
586,Black,Male,18,No,A,1,Verbal Non-Compliance
587,Native American,Female,23,,A,1,Fled in Vehicle
588,White,Male,19,Yes,A,1,Tensed
589,Black,Male,66,Yes,A,1,Assaulted Officer
590,White,Male,21,No,A,1,Fled on Foot
591,Black,Male,26,Yes,A,1,Fled on Foot
592,Black,Male,43,No,A,2,Verbal Non-Compliance
593,Black,Male,50,,A,1,Commission of Crime
594,Black,Male,24,Yes,A,1,Fled in Vehicle
595,Black,Male,28,No,A,1,Tensed
596,Black,Male,42,,A,1,Fled in Vehicle
597,Other / Mixed Race,Female,60,No,A,1,Tensed
598,Black,Male,21,,A,1,Tensed
599,Black,Male,25,,AL,1,Tensed
600,Black,Male,43,Yes,A,1,Fled on Foot
601,Black,Male,16,No,A,1,Fled on Foot
602,Black,Male,24,,A,1,Verbal Non-Compliance
603,Black,Male,21,,A,1,Verbal Non-Compliance
604,Black,Female,20,,A,2,Assaulted Officer
605,White,Male,27,,A,1,Tensed
606,White,Male,39,,A,1,Tensed
607,Black,Male,20,No,A,1,Commission of Crime
608,White,Male,19,,A,1,Tensed
609,Black,Male,27,Yes,OT,1,Tensed
610,Black,Male,18,Yes,A,2,Commission of Crime
611,Black,Male,40,No,A,1,Fled on Foot
612,Native American,Male,19,No,A,1,Verbal Non-Compliance
613,White,Male,32,,OT,1,Unspecified
614,White,Male,17,No,A,1,Tensed
615,Black,Male,24,No,A,1,Fled on Foot
616,White,Male,24,Yes,A,1,Fled on Foot
617,White,Male,17,No,A,1,Tensed
618,Black,Male,17,Yes,A,1,Assaulted Officer
619,Black,Female,20,,A,1,Unspecified
620,Black,Male,20,No,A,1,Fled on Foot
621,White,Male,19,No,A,1,Fled on Foot
622,Black,Male,32,Yes,A,1,Commission of Crime
623,White,Male,33,Yes,A,1,Assaulted Officer
624,Black,Male,32,No,A,1,Fled in Vehicle
625,Black,Male,17,,S,1,Assaulted Officer
626,Black,Male,22,,A,1,Unspecified
627,White,Male,34,Yes,A,1,Fled on Foot
628,Black,Male,29,Yes,A,1,Commission of Crime
629,Native American,Female,18,No,A,1,Commission of Crime
630,Black,Male,23,No,A,1,Commission of Crime
631,White,Male,25,No,A,1,Fled on Foot
632,Black,Male,26,No,A,1,Fled on Foot
633,Black,Male,22,No,A,1,Commission of Crime
634,Black,Female,20,,A,2,Tensed
635,Black,Male,28,Yes,A,1,Assaulted Officer
636,Black,Male,24,,A,2,Verbal Non-Compliance
637,Other / Mixed Race,Male,20,,A,2,Verbal Non-Compliance
638,White,Male,29,No,A,1,Verbal Non-Compliance
639,Black,Male,20,Yes,A,2,Fled in Vehicle
640,White,Male,44,No,A,1,Tensed
641,White,Male,22,,A,2,Commission of Crime
642,Black,Male,34,No,A,1,Tensed
643,Black,Male,37,No,A,1,Verbal Non-Compliance
644,Black,Male,20,No,A,1,Fled on Foot
645,Black,Male,24,,A,1,Commission of Crime
646,Black,Male,22,No,A,1,Fled on Foot
647,Black,Male,25,No,A,1,Tensed
648,Black,Male,27,No,A,1,Fled on Foot
649,Black,Male,24,No,A,1,Commission of Crime
650,Black,Male,28,No,A,2,Commission of Crime
651,Black,Male,66,Yes,A,1,Assaulted Officer
652,Black,Female,36,,A,1,Commission of Crime
653,Black,Male,36,No,A,1,Commission of Crime
654,Black,Female,35,,A,2,Commission of Crime
655,Other / Mixed Race,Male,45,Yes,A,1,Tensed
656,Black,Male,27,No,A,1,Verbal Non-Compliance
657,Black,Male,28,Yes,A,1,Fled in Vehicle
658,Black,Female,15,No,A,2,Tensed
659,Black,Female,18,,S,1,Tensed
660,Black,Male,33,No,A,1,Tensed
661,White,Male,24,Yes,A,1,Fled on Foot
662,White,Male,36,Yes,A,1,Fled on Foot
663,Native American,Female,28,,A,1,Fled on Foot
664,White,Male,39,,OT,1,Commission of Crime
665,Native American,Male,23,No,A,1,Tensed
666,White,Male,42,No,A,1,Unspecified
667,White,Male,24,No,A,1,Commission of Crime
668,White,Male,21,,A,1,Verbal Non-Compliance
669,Black,Male,28,No,A,2,Commission of Crime
670,Black,Male,20,No,A,1,Verbal Non-Compliance
671,White,Male,31,No,A,1,Fled on Foot
672,Unknown,Male,15,Yes,A,1,Fled in Vehicle
673,Black,Male,43,,A,1,Tensed
674,Black,Male,36,No,A,2,Fled on Foot
675,Black,Male,21,No,A,1,Tensed
676,Black,Female,25,Yes,A,1,Assaulted Officer
677,Black,Male,40,No,A,1,Commission of Crime
678,Black,Female,17,No,A,1,Commission of Crime
679,Black,Male,44,No,A,1,Tensed
680,White,Male,38,Yes,A,1,Assaulted Officer
681,Black,Male,15,No,A,1,Assaulted Officer
682,Black,Male,24,No,A,1,Fled on Foot
683,Black,Male,20,No,A,1,Tensed
684,White,Male,19,No,A,1,Fled on Foot
685,White,Male,25,No,A,1,Unspecified
686,Native American,Male,42,Yes,A,1,Assaulted Officer
687,Black,Male,33,Yes,A,1,Commission of Crime
688,Black,Female,25,Yes,A,1,Assaulted Officer
689,Black,Male,39,Yes,A,2,Commission of Crime
690,White,Male,22,Yes,A,1,Fled in Vehicle
691,Black,Male,16,No,A,2,Fled on Foot
692,White,Female,21,,A,3,Commission of Crime
693,Black,Female,42,No,A,1,Unspecified
694,White,Male,38,Yes,A,1,Assaulted Officer
695,Black,Male,28,No,A,2,Commission of Crime
696,Black,Male,28,Yes,A,1,Verbal Non-Compliance
697,Black,Female,40,,A,2,Tensed
698,Black,Male,16,Yes,A,2,Fled on Foot
699,White,Male,36,Yes,A,1,Fled on Foot
700,White,Male,42,,O,1,Tensed
701,White,Male,31,No,OT,1,Unspecified
702,White,Male,28,,A,1,Commission of Crime
703,Black,Male,24,Yes,A,1,Fled in Vehicle
704,Black,Male,34,Yes,A,1,Fled in Vehicle
705,Black,Male,16,Yes,A,1,Commission of Crime
706,Black,Male,36,No,A,1,Tensed
707,Black,Male,28,Yes,A,1,Assaulted Officer
708,Black,Male,36,Yes,A,3,Tensed
709,Native American,Male,0,No,OT,1,Verbal Non-Compliance
710,Black,Male,12,Yes,A,1,Fled on Foot
711,Black,Male,46,Yes,A,1,Tensed
712,White,Male,26,Yes,A,1,Unspecified
713,Black,Male,21,,A,1,Commission of Crime
714,Native American,Male,37,No,A,1,Fled on Foot
715,Black,Male,20,No,A,1,Fled on Foot
716,Black,Male,23,No,A,2,Unspecified
717,Black,Male,18,No,A,1,Fled on Foot
718,White,Male,41,No,A,1,Fled on Foot
719,Black,Male,30,No,A,1,Verbal Non-Compliance
720,White,Male,23,Yes,A,1,Fled on Foot
721,Black,Male,53,,A,1,Tensed
722,Black,Male,19,No,A,1,Fled on Foot
723,Black,Male,19,Yes,A,2,Unspecified
724,Black,Male,46,Yes,A,1,Tensed
725,White,Male,24,,A,1,Commission of Crime
726,White,Male,21,No,A,1,Fled on Foot
727,Black,Male,17,No,A,1,Fled on Foot
728,not recorded,Null,0,Yes,OT,1,Unspecified
729,Black,Male,19,No,A,1,Fled on Foot
730,Black,Male,33,Yes,A,1,Commission of Crime
731,Black,Female,23,,S,1,Commission of Crime
732,Other / Mixed Race,Male,31,,A,1,Tensed
733,Black,Male,27,Yes,A,2,Tensed
734,White,Male,21,,A,2,Tensed
735,White,Male,29,No,A,1,Verbal Non-Compliance
736,Black,Male,50,No,OT,1,Verbal Non-Compliance
737,Asian,Male,27,No,A,1,Assaulted Officer
738,White,Male,41,No,A,1,Fled on Foot
739,Black,Female,48,No,A,2,Tensed
740,Black,Female,22,,OT,1,Tensed
741,Black,Male,23,Yes,A,1,Tensed
742,Black,Male,27,Yes,A,2,Tensed
743,Black,Male,30,Yes,A,1,Tensed
744,Black,Male,37,,A,1,Verbal Non-Compliance
745,Black,Male,13,,S,1,Tensed
746,White,Male,25,No,A,2,Verbal Non-Compliance
747,White,Male,23,Yes,A,1,Tensed
748,White,Male,26,Yes,A,1,Fled in Vehicle
749,Black,Male,27,,A,1,Commission of Crime
750,White,Male,34,,A,1,Tensed
751,Black,Male,15,Yes,S,1,Tensed
752,Black,Male,21,No,OT,1,Fled on Foot
753,Black,Male,52,,S,1,Tensed
754,Black,Male,43,Yes,A,1,Commission of Crime
755,Other / Mixed Race,Female,16,No,A,1,Assaulting Police Horse
756,Black,Male,66,Yes,A,1,Assaulted Officer
757,White,Male,49,,A,1,Unspecified
758,Native American,Male,23,No,A,1,Tensed
759,Other / Mixed Race,Male,45,Yes,A,1,Tensed
760,Asian,Male,23,,A,1,Verbal Non-Compliance
761,White,Male,28,Yes,OT,1,Fled in Vehicle
762,Black,Male,18,No,A,1,Tensed
763,White,Male,48,Yes,A,1,Verbal Non-Compliance
764,Black,Male,23,No,A,1,Fled on Foot
765,Asian,Male,23,Yes,V,1,Unspecified
766,White,Male,24,Yes,A,1,Fled on Foot
767,White,Male,30,,A,1,Tensed
768,Black,Male,19,Yes,A,2,Assaulted Officer
769,Black,Male,34,No,A,1,Verbal Non-Compliance
770,White,Male,28,,A,1,Commission of Crime
771,White,Female,29,,A,1,Tensed
772,Black,Male,17,No,A,1,Fled on Foot
773,Black,Male,30,No,A,1,Fled on Foot
774,Black,Male,33,No,A,1,Commission of Crime
775,Black,Male,42,Yes,V,1,Tensed
776,Black,Male,27,No,A,1,Fled on Foot
777,Black,Male,30,No,A,1,Commission of Crime
778,Other / Mixed Race,Female,16,No,A,1,Assaulting Police Horse
779,Black,Male,36,No,A,2,Fled on Foot
780,Black,Male,29,Yes,A,1,Commission of Crime
781,Black,Male,41,No,A,1,Fled in Vehicle
782,Black,Male,40,No,A,1,Commission of Crime
783,White,Female,21,,A,3,Commission of Crime
784,Black,Male,28,Yes,A,1,Fled in Vehicle
785,Black,Male,40,No,A,1,Fled on Foot
786,Black,Female,20,No,A,1,Assaulted Officer
787,White,Male,24,Yes,A,1,Fled on Foot
788,White,Male,21,Yes,A,1,Tensed
789,White,Male,26,,A,1,Tensed
790,Black,Female,17,No,A,1,Commission of Crime
791,White,Male,32,,A,1,Fled on Foot
792,Black,Male,30,No,A,1,Verbal Non-Compliance
793,Black,Female,25,Yes,A,1,Assaulted Officer
794,Black,Male,48,No,A,1,Commission of Crime
795,Black,Male,16,No,A,2,Fled on Foot
796,Black,Male,15,No,A,1,Fled on Foot
797,Black,Male,24,Yes,A,1,Fled in Vehicle
798,White,Male,22,No,A,1,Commission of Crime
799,Black,Male,41,No,A,1,Verbal Non-Compliance
800,Black,Male,42,,A,1,Tensed
801,White,Male,31,No,A,1,Fled on Foot
802,Native American,Male,19,Yes,A,1,Fled on Foot
803,Black,Male,17,Yes,A,1,Commission of Crime
804,White,Male,37,,A,1,Tensed
805,White,Male,46,,A,1,Commission of Crime
806,Black,Male,23,No,A,1,Fled in Vehicle
807,Black,Male,46,Yes,A,1,Tensed
808,Black,Male,15,,A,1,Commission of Crime
809,White,Male,22,,A,1,Commission of Crime
810,Native American,Male,38,,OT,1,Unspecified
811,Black,Male,28,No,A,2,Commission of Crime
812,Black,Male,22,Yes,A,1,Unspecified
813,White,Male,25,Yes,A,3,Assaulted Officer
814,Unknown,Male,53,No,OT,1,Tensed
815,Black,Male,42,No,OT,1,Verbal Non-Compliance
816,White,Male,44,Yes,A,1,Fled in Vehicle
817,White,Male,24,,A,1,Commission of Crime
818,Other / Mixed Race,Male,18,No,A,1,Tensed
819,Black,Male,17,No,A,1,Fled on Foot
820,Black,Male,43,No,S,1,Verbal Non-Compliance
821,White,Male,30,Yes,A,1,Unspecified
822,Asian,Male,27,No,A,1,Assaulted Officer
823,White,Male,43,,A,1,Commission of Crime
824,Black,Male,33,,A,1,Tensed
825,White,Male,24,No,OT,1,Unspecified
826,Black,Female,26,No,A,1,Fled on Foot
827,White,Male,27,Yes,A,1,Commission of Crime
828,Black,Male,46,Yes,A,1,Unspecified
829,Black,Male,19,Yes,A,1,Fled on Foot
830,Black,Male,44,,A,1,Commission of Crime
831,Black,Female,29,No,A,1,Tensed
832,Black,Male,30,Yes,A,1,Tensed
833,White,Male,25,No,A,1,Fled on Foot
834,Other / Mixed Race,Male,21,No,A,2,Commission of Crime
835,Black,Male,36,Yes,A,1,Fled in Vehicle
836,Black,Male,34,Yes,A,1,Commission of Crime
837,Black,Male,20,No,A,1,Commission of Crime
838,Black,Female,38,,A,3,Commission of Crime
839,Native American,Male,55,No,OT,1,Tensed
840,Black,Male,0,No,A,4,Fled on Foot
841,Asian,Male,16,No,A,2,Fled on Foot
842,Black,Male,48,No,A,1,Commission of Crime
843,Black,Male,32,Yes,A,1,Assaulted Officer
844,Black,Male,20,No,A,1,Commission of Crime
845,Black,Male,19,Yes,A,1,Commission of Crime
846,Black,Male,21,No,A,1,Commission of Crime
847,Black,Male,34,No,A,1,Commission of Crime
848,Native American,Male,44,No,A,1,Tensed
849,White,Male,24,Yes,A,1,Fled on Foot
850,White,Female,26,Yes,A,2,Assaulted Officer
851,White,Male,21,Yes,A,1,Tensed
852,Black,Male,66,Yes,A,1,Assaulted Officer
853,Black,Male,23,No,A,1,Commission of Crime
854,Black,Male,32,Yes,A,1,Fled on Foot
855,Black,Female,31,,A,1,Tensed
856,Black,Male,22,No,A,1,Tensed
857,Black,Male,18,,A,1,Fled on Foot
858,Other / Mixed Race,Male,17,Yes,A,1,Unspecified
859,Black,Male,25,No,A,1,Commission of Crime
860,White,Male,30,,A,1,Unspecified
861,Black,Male,31,,A,1,Commission of Crime
862,Black,Male,21,No,A,1,Fled on Foot
863,Black,Male,28,Yes,A,1,Assaulted Officer
864,Black,Male,29,No,A,1,Fled on Foot
865,Black,Male,25,No,A,2,Tensed
866,Black,Male,22,No,A,1,Tensed
867,Black,Male,21,No,A,1,Assaulted Officer
868,White,Male,29,No,A,1,Tensed
869,Other / Mixed Race,Male,34,Yes,A,1,Unspecified
870,Other / Mixed Race,Male,17,Yes,A,1,Unspecified
871,White,Male,29,No,A,1,Verbal Non-Compliance
872,Black,Male,20,Yes,A,2,Fled in Vehicle
873,Other / Mixed Race,Male,23,No,A,1,Unspecified
874,White,Male,24,Yes,A,1,Commission of Crime
875,Other / Mixed Race,Male,27,Yes,A,1,Commission of Crime
876,White,Male,21,No,A,1,Unspecified
877,Black,Male,25,,A,1,Tensed
878,Black,Male,20,Yes,A,1,Fled on Foot
879,not recorded,Null,0,,S,1,Commission of Crime
880,Black,Male,35,No,A,1,Fled on Foot
881,Black,Male,36,Yes,A,1,Unspecified
882,Black,Male,20,Yes,A,2,Fled in Vehicle
883,Black,Male,16,Yes,A,1,Assaulted Officer
884,Black,Male,23,Yes,A,1,Assaulted Officer
885,Black,Male,17,No,A,1,Verbal Non-Compliance
886,White,Male,19,,A,1,Fled on Foot
887,Black,Male,43,Yes,OT,1,Tensed
888,White,Male,31,,A,1,Unspecified
889,White,Male,33,Yes,A,2,Verbal Non-Compliance
890,Black,Male,23,Yes,A,2,Tensed
891,Black,Male,39,No,OT,1,Tensed
892,Black,Male,47,Yes,A,1,Tensed
893,Other / Mixed Race,Male,35,No,A,1,Tensed
894,Black,Male,28,Yes,A,2,Fled on Foot
895,Black,Male,49,No,A,1,Unspecified
896,Black,Male,37,Yes,A,1,Tensed
897,Native American,Male,23,Yes,A,1,Unspecified
898,Black,Male,48,,S,2,Verbal Non-Compliance
899,Other / Mixed Race,Male,24,No,A,1,Commission of Crime
900,Black,Male,21,Yes,A,1,Assaulted Officer
901,Black,Male,20,No,A,1,Fled on Foot
902,Other / Mixed Race,Male,22,Yes,A,1,Commission of Crime
903,Black,Male,18,No,A,1,Fled on Foot
904,Black,Female,20,,A,2,Tensed
905,Black,Male,32,No,A,1,Fled in Vehicle
906,Black,Male,32,,A,1,Unspecified
907,Black,Male,30,No,A,1,Assaulted Officer
908,Black,Male,39,No,A,2,Fled on Foot
909,Black,Male,48,No,A,2,Unspecified
910,Black,Male,23,No,A,1,Verbal Non-Compliance
911,White,Female,33,,A,1,Verbal Non-Compliance
912,Black,Male,32,Yes,A,1,Commission of Crime
913,Black,Male,16,No,A,1,Fled on Foot
914,White,Male,21,Yes,A,1,Tensed
915,Other / Mixed Race,Male,23,Yes,A,1,Unspecified
916,White,Male,19,No,A,1,Commission of Crime
917,Other / Mixed Race,Male,27,,A,1,Verbal Non-Compliance
918,Black,Male,19,No,A,1,Fled on Foot
919,White,Male,19,,A,1,Fled on Foot
920,Black,Male,23,Yes,A,2,Tensed
921,Asian,Male,27,No,A,1,Assaulted Officer
922,Other / Mixed Race,Male,18,,OT,1,Commission of Crime
923,Black,Male,38,No,A,3,Tensed
924,Black,Male,19,Yes,A,2,Tensed
925,White,Male,35,,A,1,Verbal Non-Compliance
926,Other / Mixed Race,Female,16,No,A,1,Assaulting Police Horse
927,Black,Male,66,Yes,A,1,Assaulted Officer
928,Native American,Male,21,No,A,1,Commission of Crime
929,Black,Male,19,No,A,1,Fled on Foot
930,Native American,Male,30,Yes,OT,1,Tensed
931,White,Male,25,No,A,1,Fled on Foot
932,Black,Male,22,No,A,1,Commission of Crime
933,Black,Male,53,No,A,1,Tensed
934,Black,Male,21,Yes,A,1,Fled in Vehicle
935,Black,Male,21,Yes,A,1,Fled in Vehicle
936,Other / Mixed Race,Male,28,Yes,A,1,Commission of Crime
937,White,Male,31,No,A,1,Tensed
938,Black,Female,18,No,A,1,Commission of Crime
939,Black,Male,40,Yes,A,1,Fled in Vehicle
940,Native American,Male,37,No,A,1,Fled on Foot
941,Native American,Male,20,No,OT,1,Tensed
942,Black,Male,23,Yes,A,2,Tensed
943,Asian,Male,26,,A,1,Commission of Crime
944,Black,Male,22,No,A,1,Fled on Foot
945,Black,Male,33,No,A,1,Commission of Crime
946,Black,Male,50,,A,1,Tensed
947,Black,Male,32,Yes,A,1,Assaulted Officer
948,Other / Mixed Race,Male,45,Yes,A,1,Tensed
949,White,Male,23,,A,1,Commission of Crime
950,Black,Male,19,No,A,1,Fled on Foot
951,Black,Male,18,Yes,A,1,Fled on Foot
952,Native American,Male,41,No,OT,1,Tensed
953,Black,Male,23,,A,1,Fled on Foot
954,Other / Mixed Race,Male,29,Yes,A,1,Verbal Non-Compliance
955,Black,Male,21,No,A,1,Commission of Crime
956,Black,Male,40,,A,1,Commission of Crime
957,Black,Male,66,Yes,A,1,Assaulted Officer
958,White,Male,38,Yes,A,1,Fled on Foot
959,Black,Male,27,Yes,A,1,Fled in Vehicle
960,Black,Male,46,Yes,A,1,Tensed
961,Black,Female,26,No,A,1,Fled on Foot
962,Black,Male,20,Yes,A,1,Fled on Foot
963,White,Male,29,No,A,1,Verbal Non-Compliance
964,White,Male,21,Yes,A,1,Assaulted Officer
965,Black,Male,22,,A,1,Commission of Crime
966,White,Male,23,Yes,A,1,Assaulted Officer
967,Black,Male,27,Yes,A,1,Fled on Foot
968,Black,Male,16,Yes,A,2,Fled on Foot
969,White,Male,42,No,A,4,Tensed
970,Black,Male,23,Yes,A,1,Tensed
971,Other / Mixed Race,Male,25,Yes,A,2,Commission of Crime
972,Black,Male,30,Yes,A,1,Assaulted Officer
973,White,Female,28,No,S,2,Verbal Non-Compliance
974,Black,Male,46,,A,1,Verbal Non-Compliance
975,Black,Male,31,Yes,A,1,Commission of Crime
976,Black,Male,36,Yes,A,1,Unspecified
977,Black,Female,24,,A,1,Assaulted Officer
978,Black,Male,23,Yes,A,1,Assaulted Officer
979,Black,Male,25,Yes,A,1,Assaulted Officer
980,White,Male,24,,A,1,Tensed
981,Black,Male,18,No,A,1,Commission of Crime
982,Black,Male,33,Yes,A,1,Commission of Crime
983,Other / Mixed Race,Female,29,Yes,A,1,Commission of Crime
984,Black,Male,19,Yes,A,2,Unspecified
985,Other / Mixed Race,Male,20,Yes,A,1,Assaulted Officer
986,Other / Mixed Race,Male,19,Yes,A,1,Fled on Foot
987,White,Male,24,No,A,1,Verbal Non-Compliance
988,Black,Male,34,Yes,A,1,Unspecified
989,Black,Male,29,,A,1,Tensed
990,Black,Male,48,No,A,4,Tensed
991,Black,Male,33,Yes,A,1,Unspecified
992,White,Male,19,Yes,A,1,Tensed
993,Black,Male,23,Yes,A,1,Verbal Non-Compliance
994,Black,Male,28,,A,1,Commission of Crime
995,Black,Male,29,No,A,1,Commission of Crime
996,Black,Male,20,Yes,A,1,Fled on Foot
997,Black,Male,19,No,A,1,Commission of Crime
998,White,Male,23,Yes,A,1,Fled on Foot
999,Other / Mixed Race,Male,25,No,S,1,Assaulted Officer
1000,Black,Male,28,No,A,1,Tensed
1001,Other / Mixed Race,Male,20,,A,1,Commission of Crime
1002,Native American,Male,18,Yes,A,1,Fled in Vehicle
1003,Black,Male,45,No,S,1,Tensed
1004,Black,Male,21,No,A,1,Tensed
1005,Black,Male,26,Yes,S,1,Fled in Vehicle
1006,Black,Male,19,Yes,A,1,Fled on Foot
1007,Black,Male,45,No,A,1,Commission of Crime
1008,Black,Male,29,No,A,1,Commission of Crime
1009,Black,Male,21,Yes,A,1,Fled in Vehicle
1010,Black,Male,34,Yes,A,1,Commission of Crime
1011,Black,Male,21,Yes,A,1,Commission of Crime
1012,Black,Male,19,No,A,1,Fled on Foot
1013,Black,Male,21,No,A,1,Fled in Vehicle
1014,White,Male,29,No,A,1,Verbal Non-Compliance
1015,Black,Male,21,Yes,A,1,Fled on Foot
1016,Black,Male,42,Yes,A,1,Commission of Crime
1017,Black,Male,32,No,A,1,Verbal Non-Compliance
1018,Other / Mixed Race,Female,60,No,A,1,Tensed
1019,Black,Male,45,No,A,1,Verbal Non-Compliance
1020,Black,Male,25,Yes,A,2,Commission of Crime
1021,Black,Female,17,No,A,1,Fled on Foot
1022,Black,Female,30,No,A,1,Tensed
1023,Native American,Male,40,,OT,2,Verbal Non-Compliance
1024,White,Male,33,Yes,A,2,Verbal Non-Compliance
1025,Black,Male,32,Yes,A,1,Fled on Foot
1026,Black,Male,22,No,A,1,Commission of Crime
1027,Black,Male,19,No,A,1,Commission of Crime
1028,Asian,Male,29,No,A,2,Tensed
1029,Black,Female,20,,OT,2,Verbal Non-Compliance
1030,Other / Mixed Race,Male,19,Yes,A,1,Fled on Foot
1031,Other / Mixed Race,Female,16,No,A,1,Assaulting Police Horse
1032,Native American,Male,39,Yes,A,1,Tensed
1033,Black,Male,41,Yes,A,1,Tensed
1034,Black,Male,24,No,A,1,Verbal Non-Compliance
1035,Other / Mixed Race,Male,23,Yes,A,1,Verbal Non-Compliance
1036,White,Female,26,,A,1,Verbal Non-Compliance
1037,Black,Male,53,No,A,1,Tensed
1038,Black,Male,21,No,A,1,Commission of Crime
1039,Black,Male,21,Yes,A,1,Fled in Vehicle
1040,Black,Male,19,Yes,A,1,Verbal Non-Compliance
1041,not recorded,Null,0,No,V,1,Verbal Non-Compliance
1042,White,Male,21,No,A,1,Tensed
1043,Black,Male,45,No,W,1,Unspecified
1044,Black,Male,22,No,A,1,Unspecified
1045,Black,Male,17,No,A,1,Fled on Foot
1046,Black,Male,21,No,A,1,Assaulted Officer
1047,Black,Male,26,No,A,1,Fled on Foot
1048,White,Male,27,No,A,2,Commission of Crime
1049,Other / Mixed Race,Male,26,,OT,1,Tensed
1050,White,Male,33,Yes,A,1,Assaulted Officer
1051,Black,Male,32,No,A,1,Fled in Vehicle
1052,White,Male,23,No,A,1,Commission of Crime
1053,Black,Male,24,No,A,1,Commission of Crime
1054,Black,Female,38,No,A,1,Unspecified
1055,Black,Male,24,,A,2,Tensed
1056,Black,Male,26,No,A,1,Tensed
1057,Black,Male,30,No,A,1,Assaulted Officer
1058,Black,Male,27,Yes,A,2,Tensed
1059,Other / Mixed Race,Male,19,,A,2,Verbal Non-Compliance
1060,Black,Male,19,Yes,A,3,Fled in Vehicle
1061,White,Male,25,,A,1,Fled on Foot
1062,Black,Male,29,Yes,A,1,Commission of Crime
1063,Black,Male,32,No,A,1,Verbal Non-Compliance
1064,Black,Male,33,Yes,A,1,Unspecified
1065,Other / Mixed Race,Female,35,,A,1,Commission of Crime
1066,White,Male,21,Yes,A,1,Tensed
1067,Black,Male,28,No,A,2,Commission of Crime
1068,White,Male,21,Yes,A,1,Verbal Non-Compliance
1069,White,Male,41,Yes,A,1,Tensed
1070,Black,Female,17,No,A,1,Commission of Crime
1071,Native American,Male,20,No,OT,1,Tensed
1072,White,Male,26,,A,1,Tensed
1073,Black,Male,30,Yes,A,1,Fled on Foot
1074,Black,Male,43,,OT,1,Tensed
1075,Black,Female,20,,A,2,Tensed
1076,Unknown,Male,0,,OT,1,Verbal Non-Compliance
1077,Black,Male,33,Yes,A,1,Commission of Crime
1078,Other / Mixed Race,Male,22,Yes,A,1,Commission of Crime
1079,Black,Male,56,No,OT,1,Verbal Non-Compliance
1080,Other / Mixed Race,Male,25,No,A,1,Tensed
1081,Other / Mixed Race,Male,22,Yes,A,1,Fled on Foot
1082,Black,Male,20,Yes,A,1,Fled on Foot
1083,Black,Male,20,Yes,A,2,Fled in Vehicle
1084,Black,Male,36,No,A,1,Assaulted Officer
1085,Black,Male,24,Yes,A,1,Commission of Crime
1086,White,Female,16,No,A,2,Fled on Foot
1087,Black,Male,14,No,A,1,Fled on Foot
1088,White,Male,19,,A,2,Tensed
1089,Black,Male,40,,A,1,Unspecified
1090,Black,Male,29,No,A,1,Fled on Foot
1091,Black,Male,16,Yes,A,1,Fled on Foot
1092,White,Male,19,No,A,1,Commission of Crime
1093,Black,Male,19,No,A,2,Verbal Non-Compliance
1094,White,Male,18,No,A,1,Fled on Foot
1095,Black,Male,21,No,A,1,Assaulted Officer
1096,Black,Male,40,No,A,1,Commission of Crime
